judge_score_id,judge,judge_score,performance_id,season,week,week_theme,couple,primary_dance_style,primary_song,primary_song_artist,total_score,dance_style,music,result,week_title,celeb_name_part,pro_name_part,professional,celebrity,notability,film,era,original_couple,dance_chosen_by,tv_show,disney_film,film_theme,trio_partner,james_bond_film,dynamic_duo,professionals,icon,film_series,icons,mentor,horror_film_show,trio_dance_partner,villain,cirque_du_soleil_show,genre,broadway_show,television_show,musical,guest_judge,michael_jackson_theme
5129,Derek Hough,6.0,1654,29,2,First Elimination,Vernon & Peta,Paso Doble,"""We Found Love""",Rihanna feat. Calvin Harris,18,Paso doble,"""We Found Love""—Rihanna feat. Calvin Harris",Safe,Week 2: First Elimination,Vernon,Peta,Peta Murgatroyd,Vernon Davis,NFL tight end,,,,,,,,,,,,,,,,,,,,,,,,,
5130,Bruno Tonioli,6.0,1654,29,2,First Elimination,Vernon & Peta,Paso Doble,"""We Found Love""",Rihanna feat. Calvin Harris,18,Paso doble,"""We Found Love""—Rihanna feat. Calvin Harris",Safe,Week 2: First Elimination,Vernon,Peta,Peta Murgatroyd,Vernon Davis,NFL tight end,,,,,,,,,,,,,,,,,,,,,,,,,
5131,Carrie Ann Inaba,10.0,1655,21,8,Icons Night,Bindi & Derek,Foxtrot,"""Grace Kelly""",MIKA,28,Foxtrot,"""Grace Kelly""—MIKA",Safe,Week 8: Icons Night,Bindi,Derek,Derek Hough,Bindi Irwin,Wildlife conservationist & actress,,,,,,,,,,,,Grace Kelly,,,,,,,,,,,,,
5132,Julianne Hough,9.0,1655,21,8,Icons Night,Bindi & Derek,Foxtrot,"""Grace Kelly""",MIKA,28,Foxtrot,"""Grace Kelly""—MIKA",Safe,Week 8: Icons Night,Bindi,Derek,Derek Hough,Bindi Irwin,Wildlife conservationist & actress,,,,,,,,,,,,Grace Kelly,,,,,,,,,,,,,
5133,Bruno Tonioli,9.0,1655,21,8,Icons Night,Bindi & Derek,Foxtrot,"""Grace Kelly""",MIKA,28,Foxtrot,"""Grace Kelly""—MIKA",Safe,Week 8: Icons Night,Bindi,Derek,Derek Hough,Bindi Irwin,Wildlife conservationist & actress,,,,,,,,,,,,Grace Kelly,,,,,,,,,,,,,
5134,Carrie Ann Inaba,9.0,1656,21,8,Icons Night,Tamar & Val,Paso Doble,"""Born This Way""",Lady Gaga,28,Paso doble,"""Born This Way""—Lady Gaga",Safe,Week 8: Icons Night,Tamar,Val,Valentin Chmerkovskiy,Tamar Braxton,R&B singer & reality television star,,,,,,,,,,,,Toni Braxton,,,,,,,,,,,,,
5135,Julianne Hough,9.0,1656,21,8,Icons Night,Tamar & Val,Paso Doble,"""Born This Way""",Lady Gaga,28,Paso doble,"""Born This Way""—Lady Gaga",Safe,Week 8: Icons Night,Tamar,Val,Valentin Chmerkovskiy,Tamar Braxton,R&B singer & reality television star,,,,,,,,,,,,Toni Braxton,,,,,,,,,,,,,
5136,Bruno Tonioli,10.0,1656,21,8,Icons Night,Tamar & Val,Paso Doble,"""Born This Way""",Lady Gaga,28,Paso doble,"""Born This Way""—Lady Gaga",Safe,Week 8: Icons Night,Tamar,Val,Valentin Chmerkovskiy,Tamar Braxton,R&B singer & reality television star,,,,,,,,,,,,Toni Braxton,,,,,,,,,,,,,
5137,Carrie Ann Inaba,10.0,1658,20,10,Finals,Noah & Sharna,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""",Coldplay,40,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""—Coldplay",,Week 10: Finals,Noah,Sharna,Sharna Burgess,Noah Galloway,Soldier & personal trainer,,,,,,,,,,,,,,,,,,,,,,,,,
5138,Len Goodman,10.0,1658,20,10,Finals,Noah & Sharna,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""",Coldplay,40,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""—Coldplay",,Week 10: Finals,Noah,Sharna,Sharna Burgess,Noah Galloway,Soldier & personal trainer,,,,,,,,,,,,,,,,,,,,,,,,,
5139,Julianne Hough,10.0,1658,20,10,Finals,Noah & Sharna,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""",Coldplay,40,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""—Coldplay",,Week 10: Finals,Noah,Sharna,Sharna Burgess,Noah Galloway,Soldier & personal trainer,,,,,,,,,,,,,,,,,,,,,,,,,
5140,Bruno Tonioli,10.0,1658,20,10,Finals,Noah & Sharna,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""",Coldplay,40,Freestyle,"""Titanium""—David Guetta feat. Sia / ""Fix You""—Coldplay",,Week 10: Finals,Noah,Sharna,Sharna Burgess,Noah Galloway,Soldier & personal trainer,,,,,,,,,,,,,,,,,,,,,,,,,
5141,Carrie Ann Inaba,10.0,1659,20,10,Finals,Riker & Allison,Paso Doble,"""He's a Pirate""",Klaus Badelt,40,Paso doble,"""He's a Pirate""—Klaus Badelt",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5142,Len Goodman,10.0,1659,20,10,Finals,Riker & Allison,Paso Doble,"""He's a Pirate""",Klaus Badelt,40,Paso doble,"""He's a Pirate""—Klaus Badelt",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5143,Julianne Hough,10.0,1659,20,10,Finals,Riker & Allison,Paso Doble,"""He's a Pirate""",Klaus Badelt,40,Paso doble,"""He's a Pirate""—Klaus Badelt",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5144,Bruno Tonioli,10.0,1659,20,10,Finals,Riker & Allison,Paso Doble,"""He's a Pirate""",Klaus Badelt,40,Paso doble,"""He's a Pirate""—Klaus Badelt",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5145,Carrie Ann Inaba,10.0,1660,20,10,Finals,Riker & Allison,Freestyle,"""I Won't Dance (Step Up 3D Remix)""",Fred Astaire,40,Freestyle,"""I Won't Dance (Step Up 3D Remix)""—Fred Astaire",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5146,Len Goodman,10.0,1660,20,10,Finals,Riker & Allison,Freestyle,"""I Won't Dance (Step Up 3D Remix)""",Fred Astaire,40,Freestyle,"""I Won't Dance (Step Up 3D Remix)""—Fred Astaire",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5147,Julianne Hough,10.0,1660,20,10,Finals,Riker & Allison,Freestyle,"""I Won't Dance (Step Up 3D Remix)""",Fred Astaire,40,Freestyle,"""I Won't Dance (Step Up 3D Remix)""—Fred Astaire",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5148,Bruno Tonioli,10.0,1660,20,10,Finals,Riker & Allison,Freestyle,"""I Won't Dance (Step Up 3D Remix)""",Fred Astaire,40,Freestyle,"""I Won't Dance (Step Up 3D Remix)""—Fred Astaire",,Week 10: Finals,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
5149,Carrie Ann Inaba,10.0,1661,20,10,Finals,Rumer & Val,Foxtrot,"""Take Me to Church""",Hozier,40,Foxtrot,"""Take Me to Church""—Hozier",,Week 10: Finals,Rumer,Val,Valentin Chmerkovskiy,Rumer Willis,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
5150,Len Goodman,10.0,1661,20,10,Finals,Rumer & Val,Foxtrot,"""Take Me to Church""",Hozier,40,Foxtrot,"""Take Me to Church""—Hozier",,Week 10: Finals,Rumer,Val,Valentin Chmerkovskiy,Rumer Willis,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
5151,Julianne Hough,10.0,1661,20,10,Finals,Rumer & Val,Foxtrot,"""Take Me to Church""",Hozier,40,Foxtrot,"""Take Me to Church""—Hozier",,Week 10: Finals,Rumer,Val,Valentin Chmerkovskiy,Rumer Willis,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
5152,Bruno Tonioli,10.0,1661,20,10,Finals,Rumer & Val,Foxtrot,"""Take Me to Church""",Hozier,40,Foxtrot,"""Take Me to Church""—Hozier",,Week 10: Finals,Rumer,Val,Valentin Chmerkovskiy,Rumer Willis,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
5153,Carrie Ann Inaba,7.0,1662,31,4,Disney+ Night,Sam & Cheryl,Paso Doble,"""The Greatest Show""","Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",25,Paso doble,"""The Greatest Show""—Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",Eliminated,Week 4: Disney+ Night,Sam,Cheryl,Cheryl Burke,Sam Champion,Good Morning America meteorologist,,,,,,,,,,,,,The Greatest Showman,,,,,,,,,,,,
5154,Len Goodman,6.0,1662,31,4,Disney+ Night,Sam & Cheryl,Paso Doble,"""The Greatest Show""","Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",25,Paso doble,"""The Greatest Show""—Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",Eliminated,Week 4: Disney+ Night,Sam,Cheryl,Cheryl Burke,Sam Champion,Good Morning America meteorologist,,,,,,,,,,,,,The Greatest Showman,,,,,,,,,,,,
5155,Derek Hough,6.0,1662,31,4,Disney+ Night,Sam & Cheryl,Paso Doble,"""The Greatest Show""","Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",25,Paso doble,"""The Greatest Show""—Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",Eliminated,Week 4: Disney+ Night,Sam,Cheryl,Cheryl Burke,Sam Champion,Good Morning America meteorologist,,,,,,,,,,,,,The Greatest Showman,,,,,,,,,,,,
5156,Bruno Tonioli,6.0,1662,31,4,Disney+ Night,Sam & Cheryl,Paso Doble,"""The Greatest Show""","Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",25,Paso doble,"""The Greatest Show""—Hugh Jackman, BriaAndChrissy, Keala Settle, Zac Efron & Zendaya",Eliminated,Week 4: Disney+ Night,Sam,Cheryl,Cheryl Burke,Sam Champion,Good Morning America meteorologist,,,,,,,,,,,,,The Greatest Showman,,,,,,,,,,,,
5157,Carrie Ann Inaba,9.0,1663,31,4,Disney+ Night,Jordin & Brandon,Jazz,"""Remember Me""",Benjamin Bratt,34,Jazz,"""Remember Me""—Benjamin Bratt",Safe,Week 4: Disney+ Night,Jordin,Brandon,Brandon Armstrong,Jordin Sparks,Singer-songwriter & actress,,,,,,,,,,,,,Coco,,,,,,,,,,,,
5158,Len Goodman,8.0,1663,31,4,Disney+ Night,Jordin & Brandon,Jazz,"""Remember Me""",Benjamin Bratt,34,Jazz,"""Remember Me""—Benjamin Bratt",Safe,Week 4: Disney+ Night,Jordin,Brandon,Brandon Armstrong,Jordin Sparks,Singer-songwriter & actress,,,,,,,,,,,,,Coco,,,,,,,,,,,,
5159,Derek Hough,8.0,1663,31,4,Disney+ Night,Jordin & Brandon,Jazz,"""Remember Me""",Benjamin Bratt,34,Jazz,"""Remember Me""—Benjamin Bratt",Safe,Week 4: Disney+ Night,Jordin,Brandon,Brandon Armstrong,Jordin Sparks,Singer-songwriter & actress,,,,,,,,,,,,,Coco,,,,,,,,,,,,
5160,Bruno Tonioli,9.0,1663,31,4,Disney+ Night,Jordin & Brandon,Jazz,"""Remember Me""",Benjamin Bratt,34,Jazz,"""Remember Me""—Benjamin Bratt",Safe,Week 4: Disney+ Night,Jordin,Brandon,Brandon Armstrong,Jordin Sparks,Singer-songwriter & actress,,,,,,,,,,,,,Coco,,,,,,,,,,,,
5161,Carrie Ann Inaba,9.0,1664,31,4,Disney+ Night,Wayne & Witney,Jazz,"""Wait for It""",Leslie Odom Jr.,36,Jazz,"""Wait for It""—Leslie Odom Jr.",Safe,Week 4: Disney+ Night,Wayne,Witney,Witney Carson,Wayne Brady,"Comedian, actor & television personality",,,,,,,,,,,,,Hamilton,,,,,,,,,,,,
5162,Len Goodman,9.0,1664,31,4,Disney+ Night,Wayne & Witney,Jazz,"""Wait for It""",Leslie Odom Jr.,36,Jazz,"""Wait for It""—Leslie Odom Jr.",Safe,Week 4: Disney+ Night,Wayne,Witney,Witney Carson,Wayne Brady,"Comedian, actor & television personality",,,,,,,,,,,,,Hamilton,,,,,,,,,,,,
5163,Derek Hough,9.0,1664,31,4,Disney+ Night,Wayne & Witney,Jazz,"""Wait for It""",Leslie Odom Jr.,36,Jazz,"""Wait for It""—Leslie Odom Jr.",Safe,Week 4: Disney+ Night,Wayne,Witney,Witney Carson,Wayne Brady,"Comedian, actor & television personality",,,,,,,,,,,,,Hamilton,,,,,,,,,,,,
5164,Bruno Tonioli,9.0,1664,31,4,Disney+ Night,Wayne & Witney,Jazz,"""Wait for It""",Leslie Odom Jr.,36,Jazz,"""Wait for It""—Leslie Odom Jr.",Safe,Week 4: Disney+ Night,Wayne,Witney,Witney Carson,Wayne Brady,"Comedian, actor & television personality",,,,,,,,,,,,,Hamilton,,,,,,,,,,,,
5165,Carrie Ann Inaba,10.0,1665,19,9,America's Choice Night,Alfonso & Witney,Paso Doble,"""Turn Down for What""",DJ Snake & Lil Jon,40,Paso doble,"""Turn Down for What""—DJ Snake & Lil Jon",Safe,Week 9: America's Choice Night,Alfonso,Witney,Witney Carson,Alfonso Ribeiro,Television actor,,,,,,,,Lindsay Arnold,,,,,,,,,,,,,,,,,
5166,Len Goodman,10.0,1665,19,9,America's Choice Night,Alfonso & Witney,Paso Doble,"""Turn Down for What""",DJ Snake & Lil Jon,40,Paso doble,"""Turn Down for What""—DJ Snake & Lil Jon",Safe,Week 9: America's Choice Night,Alfonso,Witney,Witney Carson,Alfonso Ribeiro,Television actor,,,,,,,,Lindsay Arnold,,,,,,,,,,,,,,,,,
5167,Julianne Hough,10.0,1665,19,9,America's Choice Night,Alfonso & Witney,Paso Doble,"""Turn Down for What""",DJ Snake & Lil Jon,40,Paso doble,"""Turn Down for What""—DJ Snake & Lil Jon",Safe,Week 9: America's Choice Night,Alfonso,Witney,Witney Carson,Alfonso Ribeiro,Television actor,,,,,,,,Lindsay Arnold,,,,,,,,,,,,,,,,,
5168,Bruno Tonioli,10.0,1665,19,9,America's Choice Night,Alfonso & Witney,Paso Doble,"""Turn Down for What""",DJ Snake & Lil Jon,40,Paso doble,"""Turn Down for What""—DJ Snake & Lil Jon",Safe,Week 9: America's Choice Night,Alfonso,Witney,Witney Carson,Alfonso Ribeiro,Television actor,,,,,,,,Lindsay Arnold,,,,,,,,,,,,,,,,,
5169,Carrie Ann Inaba,7.0,1666,19,9,America's Choice Night,Tommy & Peta,Viennese Waltz,"""Trouble""",Ray LaMontagne,29,Viennese waltz,"""Trouble""—Ray LaMontagne",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5170,Len Goodman,8.0,1666,19,9,America's Choice Night,Tommy & Peta,Viennese Waltz,"""Trouble""",Ray LaMontagne,29,Viennese waltz,"""Trouble""—Ray LaMontagne",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5171,Julianne Hough,7.0,1666,19,9,America's Choice Night,Tommy & Peta,Viennese Waltz,"""Trouble""",Ray LaMontagne,29,Viennese waltz,"""Trouble""—Ray LaMontagne",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5172,Bruno Tonioli,7.0,1666,19,9,America's Choice Night,Tommy & Peta,Viennese Waltz,"""Trouble""",Ray LaMontagne,29,Viennese waltz,"""Trouble""—Ray LaMontagne",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5173,Carrie Ann Inaba,7.0,1667,19,9,America's Choice Night,Tommy & Peta,Samba,"""Talk Dirty""",Jason Derulo feat. 2 Chainz,28,Samba,"""Talk Dirty""—Jason Derulo feat. 2 Chainz",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5174,Len Goodman,7.0,1667,19,9,America's Choice Night,Tommy & Peta,Samba,"""Talk Dirty""",Jason Derulo feat. 2 Chainz,28,Samba,"""Talk Dirty""—Jason Derulo feat. 2 Chainz",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5175,Julianne Hough,7.0,1667,19,9,America's Choice Night,Tommy & Peta,Samba,"""Talk Dirty""",Jason Derulo feat. 2 Chainz,28,Samba,"""Talk Dirty""—Jason Derulo feat. 2 Chainz",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5176,Bruno Tonioli,7.0,1667,19,9,America's Choice Night,Tommy & Peta,Samba,"""Talk Dirty""",Jason Derulo feat. 2 Chainz,28,Samba,"""Talk Dirty""—Jason Derulo feat. 2 Chainz",Safe,Week 9: America's Choice Night,Tommy,Peta,Peta Murgatroyd,Tommy Chong,Comedian & actor,,,,,,,,Sharna Burgess,,,,,,,,,,,,,,,,,
5177,Carrie Ann Inaba,7.0,1668,27,1,First Dances,Alexis & Alan,Jive,"""Good Golly, Miss Molly""",Little Richard,21,Jive,"""Good Golly, Miss Molly""—Little Richard",Bottom five,Week 1: First Dances,Alexis,Alan,Alan Bersten,Alexis Ren,Model & social media personality,,,,,,,,,,,,,,,,,,,,,,,,,
5178,Len Goodman,7.0,1668,27,1,First Dances,Alexis & Alan,Jive,"""Good Golly, Miss Molly""",Little Richard,21,Jive,"""Good Golly, Miss Molly""—Little Richard",Bottom five,Week 1: First Dances,Alexis,Alan,Alan Bersten,Alexis Ren,Model & social media personality,,,,,,,,,,,,,,,,,,,,,,,,,
5179,Bruno Tonioli,7.0,1668,27,1,First Dances,Alexis & Alan,Jive,"""Good Golly, Miss Molly""",Little Richard,21,Jive,"""Good Golly, Miss Molly""—Little Richard",Bottom five,Week 1: First Dances,Alexis,Alan,Alan Bersten,Alexis Ren,Model & social media personality,,,,,,,,,,,,,,,,,,,,,,,,,
5180,Carrie Ann Inaba,7.0,1669,27,1,First Dances,John & Emma,Foxtrot,"""Theme from The Dukes of Hazzard (Good Ol' Boys)""",Waylon Jennings,18,Foxtrot,"""Theme from The Dukes of Hazzard (Good Ol' Boys)""—Waylon Jennings",Safe,Week 1: First Dances,John,Emma,Emma Slater,John Schneider,Actor & country music singer,,,,,,,,,,,,,,,,,,,,,,,,,
5181,Len Goodman,5.0,1669,27,1,First Dances,John & Emma,Foxtrot,"""Theme from The Dukes of Hazzard (Good Ol' Boys)""",Waylon Jennings,18,Foxtrot,"""Theme from The Dukes of Hazzard (Good Ol' Boys)""—Waylon Jennings",Safe,Week 1: First Dances,John,Emma,Emma Slater,John Schneider,Actor & country music singer,,,,,,,,,,,,,,,,,,,,,,,,,
5182,Bruno Tonioli,6.0,1669,27,1,First Dances,John & Emma,Foxtrot,"""Theme from The Dukes of Hazzard (Good Ol' Boys)""",Waylon Jennings,18,Foxtrot,"""Theme from The Dukes of Hazzard (Good Ol' Boys)""—Waylon Jennings",Safe,Week 1: First Dances,John,Emma,Emma Slater,John Schneider,Actor & country music singer,,,,,,,,,,,,,,,,,,,,,,,,,
5183,Carrie Ann Inaba,8.0,1670,27,1,First Dances,Tinashe & Brandon,Jive,"""I'm a Lady""",Meghan Trainor,23,Jive,"""I'm a Lady""—Meghan Trainor",Safe,Week 1: First Dances,Tinashe,Brandon,Brandon Armstrong,Tinashe,Singer-songwriter,,,,,,,,,,,,,,,,,,,,,,,,,
5184,Len Goodman,7.0,1670,27,1,First Dances,Tinashe & Brandon,Jive,"""I'm a Lady""",Meghan Trainor,23,Jive,"""I'm a Lady""—Meghan Trainor",Safe,Week 1: First Dances,Tinashe,Brandon,Brandon Armstrong,Tinashe,Singer-songwriter,,,,,,,,,,,,,,,,,,,,,,,,,
5185,Bruno Tonioli,8.0,1670,27,1,First Dances,Tinashe & Brandon,Jive,"""I'm a Lady""",Meghan Trainor,23,Jive,"""I'm a Lady""—Meghan Trainor",Safe,Week 1: First Dances,Tinashe,Brandon,Brandon Armstrong,Tinashe,Singer-songwriter,,,,,,,,,,,,,,,,,,,,,,,,,
5186,Carrie Ann Inaba,9.0,1671,18,9,American Icons Night,Candace & Mark,Jazz,"""Nasty""",Janet Jackson,38,Jazz,"""Nasty""—Janet Jackson",Safe,Week 9: American Icons Night,Candace,Mark,Mark Ballas,Candace Cameron Bure,Full House actress & author,,,,,,,,,,,,,,Angela Thomas,,,,,,,,,,,
5187,Len Goodman,10.0,1671,18,9,American Icons Night,Candace & Mark,Jazz,"""Nasty""",Janet Jackson,38,Jazz,"""Nasty""—Janet Jackson",Safe,Week 9: American Icons Night,Candace,Mark,Mark Ballas,Candace Cameron Bure,Full House actress & author,,,,,,,,,,,,,,Angela Thomas,,,,,,,,,,,
5188,Kenny Ortega,10.0,1671,18,9,American Icons Night,Candace & Mark,Jazz,"""Nasty""",Janet Jackson,38,Jazz,"""Nasty""—Janet Jackson",Safe,Week 9: American Icons Night,Candace,Mark,Mark Ballas,Candace Cameron Bure,Full House actress & author,,,,,,,,,,,,,,Angela Thomas,,,,,,,,,,,
5189,Bruno Tonioli,9.0,1671,18,9,American Icons Night,Candace & Mark,Jazz,"""Nasty""",Janet Jackson,38,Jazz,"""Nasty""—Janet Jackson",Safe,Week 9: American Icons Night,Candace,Mark,Mark Ballas,Candace Cameron Bure,Full House actress & author,,,,,,,,,,,,,,Angela Thomas,,,,,,,,,,,
5190,Carrie Ann Inaba,10.0,1672,18,9,American Icons Night,Charlie & Sharna,Foxtrot,"""New York, New York""",Frank Sinatra,40,Foxtrot,"""New York, New York""—Frank Sinatra",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5191,Len Goodman,10.0,1672,18,9,American Icons Night,Charlie & Sharna,Foxtrot,"""New York, New York""",Frank Sinatra,40,Foxtrot,"""New York, New York""—Frank Sinatra",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5192,Kenny Ortega,10.0,1672,18,9,American Icons Night,Charlie & Sharna,Foxtrot,"""New York, New York""",Frank Sinatra,40,Foxtrot,"""New York, New York""—Frank Sinatra",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5193,Bruno Tonioli,10.0,1672,18,9,American Icons Night,Charlie & Sharna,Foxtrot,"""New York, New York""",Frank Sinatra,40,Foxtrot,"""New York, New York""—Frank Sinatra",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5194,Carrie Ann Inaba,9.0,1673,18,9,American Icons Night,Charlie & Sharna,Samba,"""Mo Money Mo Problems""",The Notorious B.I.G.,36,Samba,"""Mo Money Mo Problems""—The Notorious B.I.G.",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5195,Len Goodman,9.0,1673,18,9,American Icons Night,Charlie & Sharna,Samba,"""Mo Money Mo Problems""",The Notorious B.I.G.,36,Samba,"""Mo Money Mo Problems""—The Notorious B.I.G.",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5196,Kenny Ortega,9.0,1673,18,9,American Icons Night,Charlie & Sharna,Samba,"""Mo Money Mo Problems""",The Notorious B.I.G.,36,Samba,"""Mo Money Mo Problems""—The Notorious B.I.G.",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5197,Bruno Tonioli,9.0,1673,18,9,American Icons Night,Charlie & Sharna,Samba,"""Mo Money Mo Problems""",The Notorious B.I.G.,36,Samba,"""Mo Money Mo Problems""—The Notorious B.I.G.",Eliminated,Week 9: American Icons Night,Charlie,Sharna,Sharna Burgess,Charlie White,Olympic ice dancer,,,,,,,,,,,,,,Scott Hamilton,,,,,,,,,,,
5198,Carrie Ann Inaba,10.0,1674,18,9,American Icons Night,Amy & Derek,Quickstep,"""You Can't Hurry Love""",The Supremes,39,Quickstep,"""You Can't Hurry Love""—The Supremes",Safe,Week 9: American Icons Night,Amy,Derek,Derek Hough,Amy Purdy,Paralympic snowboarder[5],,,,,,,,,,,,,,Oprah Winfrey,,,,,,,,,,,
5199,Len Goodman,9.0,1674,18,9,American Icons Night,Amy & Derek,Quickstep,"""You Can't Hurry Love""",The Supremes,39,Quickstep,"""You Can't Hurry Love""—The Supremes",Safe,Week 9: American Icons Night,Amy,Derek,Derek Hough,Amy Purdy,Paralympic snowboarder[5],,,,,,,,,,,,,,Oprah Winfrey,,,,,,,,,,,
5200,Kenny Ortega,10.0,1674,18,9,American Icons Night,Amy & Derek,Quickstep,"""You Can't Hurry Love""",The Supremes,39,Quickstep,"""You Can't Hurry Love""—The Supremes",Safe,Week 9: American Icons Night,Amy,Derek,Derek Hough,Amy Purdy,Paralympic snowboarder[5],,,,,,,,,,,,,,Oprah Winfrey,,,,,,,,,,,
5201,Bruno Tonioli,10.0,1674,18,9,American Icons Night,Amy & Derek,Quickstep,"""You Can't Hurry Love""",The Supremes,39,Quickstep,"""You Can't Hurry Love""—The Supremes",Safe,Week 9: American Icons Night,Amy,Derek,Derek Hough,Amy Purdy,Paralympic snowboarder[5],,,,,,,,,,,,,,Oprah Winfrey,,,,,,,,,,,
5202,Carrie Ann Inaba,6.0,1675,16,6,Stevie Wonder Night,Andy & Sharna,Samba,"""Signed, Sealed, Delivered I'm Yours""",Stevie Wonder,18,Samba,"""Signed, Sealed, Delivered I'm Yours""—Stevie Wonder",Safe,Week 6: Stevie Wonder Night,Andy,Sharna,Sharna Burgess,Andy Dick,Actor & comedian,,,,,,,,,,,,,,,,,,,,,,,,,
5203,Len Goodman,6.0,1675,16,6,Stevie Wonder Night,Andy & Sharna,Samba,"""Signed, Sealed, Delivered I'm Yours""",Stevie Wonder,18,Samba,"""Signed, Sealed, Delivered I'm Yours""—Stevie Wonder",Safe,Week 6: Stevie Wonder Night,Andy,Sharna,Sharna Burgess,Andy Dick,Actor & comedian,,,,,,,,,,,,,,,,,,,,,,,,,
